time_original,well,OD,isolate,well,hh,mm,ss,time_h
1.09:15:00,A9,0.5935,ATL 3A3,A9,1.09,15,0,1.34
1.09:30:00,A9,0.5935,ATL 3A3,A9,1.09,30,0,1.59
1.09:45:00,A9,0.5915,ATL 3A3,A9,1.09,45,0,1.84
1.10:00:00,A9,0.5934,ATL 3A3,A9,1.1,0,0,1.1
1.10:15:00,A9,0.5941,ATL 3A3,A9,1.1,15,0,1.35
1.10:30:00,A9,0.5928,ATL 3A3,A9,1.1,30,0,1.6
1.10:45:00,A9,0.5925,ATL 3A3,A9,1.1,45,0,1.85
1.11:00:00,A9,0.593,ATL 3A3,A9,1.11,0,0,1.11
1.11:15:00,A9,0.5948,ATL 3A3,A9,1.11,15,0,1.36
1.11:30:00,A9,0.5944,ATL 3A3,A9,1.11,30,0,1.61
1.11:45:00,A9,0.5934,ATL 3A3,A9,1.11,45,0,1.86
1.12:00:00,A9,0.5936,ATL 3A3,A9,1.12,0,0,1.12
1.12:15:00,A9,0.5933,ATL 3A3,A9,1.12,15,0,1.37
1.12:30:00,A9,0.5927,ATL 3A3,A9,1.12,30,0,1.62
1.12:45:00,A9,0.5928,ATL 3A3,A9,1.12,45,0,1.87
1.13:00:00,A9,0.5935,ATL 3A3,A9,1.13,0,0,1.13
1.13:15:00,A9,0.5919,ATL 3A3,A9,1.13,15,0,1.38
1.13:30:00,A9,0.5928,ATL 3A3,A9,1.13,30,0,1.63
1.13:45:00,A9,0.592,ATL 3A3,A9,1.13,45,0,1.88
1.14:00:00,A9,0.5934,ATL 3A3,A9,1.14,0,0,1.14
1.14:15:00,A9,0.5925,ATL 3A3,A9,1.14,15,0,1.39
1.14:30:00,A9,0.5916,ATL 3A3,A9,1.14,30,0,1.64
1.14:45:00,A9,0.5912,ATL 3A3,A9,1.14,45,0,1.89
1.15:00:00,A9,0.5914,ATL 3A3,A9,1.15,0,0,1.15
1.15:15:00,A9,0.5917,ATL 3A3,A9,1.15,15,0,1.4
1.15:30:00,A9,0.5921,ATL 3A3,A9,1.15,30,0,1.65
1.15:45:00,A9,0.5909,ATL 3A3,A9,1.15,45,0,1.9
1.16:00:00,A9,0.5909,ATL 3A3,A9,1.16,0,0,1.16
1.16:15:00,A9,0.5899,ATL 3A3,A9,1.16,15,0,1.41
1.16:30:00,A9,0.5913,ATL 3A3,A9,1.16,30,0,1.66
1.16:45:00,A9,0.5911,ATL 3A3,A9,1.16,45,0,1.91
1.17:00:00,A9,0.5899,ATL 3A3,A9,1.17,0,0,1.17
1.17:15:00,A9,0.5882,ATL 3A3,A9,1.17,15,0,1.42
1.17:30:00,A9,0.5888,ATL 3A3,A9,1.17,30,0,1.67
1.17:45:00,A9,0.587,ATL 3A3,A9,1.17,45,0,1.92
1.18:00:00,A9,0.5892,ATL 3A3,A9,1.18,0,0,1.18
1.18:15:00,A9,0.589,ATL 3A3,A9,1.18,15,0,1.43
1.18:30:00,A9,0.5881,ATL 3A3,A9,1.18,30,0,1.68
1.18:45:00,A9,0.5857,ATL 3A3,A9,1.18,45,0,1.93
1.19:00:00,A9,0.5845,ATL 3A3,A9,1.19,0,0,1.19
1.19:15:00,A9,0.585,ATL 3A3,A9,1.19,15,0,1.44
1.19:30:00,A9,0.5849,ATL 3A3,A9,1.19,30,0,1.69
1.19:45:00,A9,0.5859,ATL 3A3,A9,1.19,45,0,1.94
1.20:00:00,A9,0.5872,ATL 3A3,A9,1.2,0,0,1.2
1.20:15:00,A9,0.586,ATL 3A3,A9,1.2,15,0,1.45
1.20:30:00,A9,0.5859,ATL 3A3,A9,1.2,30,0,1.7
1.20:45:00,A9,0.5856,ATL 3A3,A9,1.2,45,0,1.95
1.21:00:00,A9,0.5849,ATL 3A3,A9,1.21,0,0,1.21
1.21:15:00,A9,0.5849,ATL 3A3,A9,1.21,15,0,1.46
1.21:30:00,A9,0.584,ATL 3A3,A9,1.21,30,0,1.71
1.21:45:00,A9,0.5835,ATL 3A3,A9,1.21,45,0,1.96
1.22:00:00,A9,0.5863,ATL 3A3,A9,1.22,0,0,1.22
1.22:15:00,A9,0.5864,ATL 3A3,A9,1.22,15,0,1.47
1.22:30:00,A9,0.5872,ATL 3A3,A9,1.22,30,0,1.72
1.22:45:00,A9,0.5866,ATL 3A3,A9,1.22,45,0,1.97
1.23:00:00,A9,0.5846,ATL 3A3,A9,1.23,0,0,1.23
1.23:15:00,A9,0.5851,ATL 3A3,A9,1.23,15,0,1.48
1.23:30:00,A9,0.5835,ATL 3A3,A9,1.23,30,0,1.73
1.23:45:00,A9,0.5862,ATL 3A3,A9,1.23,45,0,1.98
2.00:00:00,A9,0.5838,ATL 3A3,A9,2,0,0,2
2.00:15:00,A9,0.5831,ATL 3A3,A9,2,15,0,2.25
2.00:30:00,A9,0.5825,ATL 3A3,A9,2,30,0,2.5
2.00:45:00,A9,0.583,ATL 3A3,A9,2,45,0,2.75
2.01:00:00,A9,0.5846,ATL 3A3,A9,2.01,0,0,2.01
2.01:15:00,A9,0.5829,ATL 3A3,A9,2.01,15,0,2.26
2.01:30:00,A9,0.5815,ATL 3A3,A9,2.01,30,0,2.51
2.01:45:00,A9,0.5835,ATL 3A3,A9,2.01,45,0,2.76
2.02:00:00,A9,0.5842,ATL 3A3,A9,2.02,0,0,2.02
2.02:15:00,A9,0.5845,ATL 3A3,A9,2.02,15,0,2.27
2.02:30:00,A9,0.5835,ATL 3A3,A9,2.02,30,0,2.52
2.02:45:00,A9,0.5842,ATL 3A3,A9,2.02,45,0,2.77
2.03:00:00,A9,0.5836,ATL 3A3,A9,2.03,0,0,2.03
2.03:15:00,A9,0.586,ATL 3A3,A9,2.03,15,0,2.28
2.03:30:00,A9,0.5857,ATL 3A3,A9,2.03,30,0,2.53
2.03:45:00,A9,0.5836,ATL 3A3,A9,2.03,45,0,2.78
2.04:00:00,A9,0.5829,ATL 3A3,A9,2.04,0,0,2.04
2.04:15:00,A9,0.5812,ATL 3A3,A9,2.04,15,0,2.29
2.04:30:00,A9,0.5801,ATL 3A3,A9,2.04,30,0,2.54
2.04:45:00,A9,0.5868,ATL 3A3,A9,2.04,45,0,2.79
2.05:00:00,A9,0.5833,ATL 3A3,A9,2.05,0,0,2.05
2.05:15:00,A9,0.5835,ATL 3A3,A9,2.05,15,0,2.3
2.05:30:00,A9,0.5838,ATL 3A3,A9,2.05,30,0,2.55
2.05:45:00,A9,0.5815,ATL 3A3,A9,2.05,45,0,2.8
2.06:00:00,A9,0.5794,ATL 3A3,A9,2.06,0,0,2.06
2.06:15:00,A9,0.5804,ATL 3A3,A9,2.06,15,0,2.31
2.06:30:00,A9,0.582,ATL 3A3,A9,2.06,30,0,2.56
2.06:45:00,A9,0.5822,ATL 3A3,A9,2.06,45,0,2.81
2.07:00:00,A9,0.5802,ATL 3A3,A9,2.07,0,0,2.07
2.07:15:00,A9,0.5802,ATL 3A3,A9,2.07,15,0,2.32
2.07:30:00,A9,0.5812,ATL 3A3,A9,2.07,30,0,2.57
2.07:45:00,A9,0.5812,ATL 3A3,A9,2.07,45,0,2.82
2.08:00:00,A9,0.5806,ATL 3A3,A9,2.08,0,0,2.08
2.08:15:00,A9,0.5786,ATL 3A3,A9,2.08,15,0,2.33
2.08:30:00,A9,0.5779,ATL 3A3,A9,2.08,30,0,2.58
2.08:45:00,A9,0.5758,ATL 3A3,A9,2.08,45,0,2.83
2.09:00:00,A9,0.5758,ATL 3A3,A9,2.09,0,0,2.09
2.09:15:00,A9,0.5776,ATL 3A3,A9,2.09,15,0,2.34
2.09:30:00,A9,0.5757,ATL 3A3,A9,2.09,30,0,2.59
2.09:45:00,A9,0.5777,ATL 3A3,A9,2.09,45,0,2.84
2.10:00:00,A9,0.5776,ATL 3A3,A9,2.1,0,0,2.1
2.10:15:00,A9,0.5767,ATL 3A3,A9,2.1,15,0,2.35
2.10:30:00,A9,0.5762,ATL 3A3,A9,2.1,30,0,2.6
2.10:45:00,A9,0.5789,ATL 3A3,A9,2.1,45,0,2.85
2.11:00:00,A9,0.5746,ATL 3A3,A9,2.11,0,0,2.11
2.11:15:00,A9,0.5754,ATL 3A3,A9,2.11,15,0,2.36
2.11:30:00,A9,0.5755,ATL 3A3,A9,2.11,30,0,2.61
2.11:45:00,A9,0.5759,ATL 3A3,A9,2.11,45,0,2.86
2.12:00:00,A9,0.5789,ATL 3A3,A9,2.12,0,0,2.12
2.12:15:00,A9,0.5784,ATL 3A3,A9,2.12,15,0,2.37
2.12:30:00,A9,0.5749,ATL 3A3,A9,2.12,30,0,2.62
2.12:45:00,A9,0.578,ATL 3A3,A9,2.12,45,0,2.87
2.13:00:00,A9,0.5793,ATL 3A3,A9,2.13,0,0,2.13
2.13:15:00,A9,0.5774,ATL 3A3,A9,2.13,15,0,2.38
2.13:30:00,A9,0.5786,ATL 3A3,A9,2.13,30,0,2.63
2.13:45:00,A9,0.5764,ATL 3A3,A9,2.13,45,0,2.88
2.14:00:00,A9,0.5745,ATL 3A3,A9,2.14,0,0,2.14
2.14:15:00,A9,0.5758,ATL 3A3,A9,2.14,15,0,2.39
2.14:30:00,A9,0.574,ATL 3A3,A9,2.14,30,0,2.64
2.14:45:00,A9,0.5752,ATL 3A3,A9,2.14,45,0,2.89
2.15:00:00,A9,0.5733,ATL 3A3,A9,2.15,0,0,2.15
2.15:15:00,A9,0.5739,ATL 3A3,A9,2.15,15,0,2.4
2.15:30:00,A9,0.572,ATL 3A3,A9,2.15,30,0,2.65
2.15:45:00,A9,0.5728,ATL 3A3,A9,2.15,45,0,2.9
2.16:00:00,A9,0.5745,ATL 3A3,A9,2.16,0,0,2.16
2.16:15:00,A9,0.5701,ATL 3A3,A9,2.16,15,0,2.41
2.16:30:00,A9,0.5706,ATL 3A3,A9,2.16,30,0,2.66
2.16:45:00,A9,0.5716,ATL 3A3,A9,2.16,45,0,2.91
2.17:00:00,A9,0.569,ATL 3A3,A9,2.17,0,0,2.17
2.17:15:00,A9,0.5721,ATL 3A3,A9,2.17,15,0,2.42
2.17:30:00,A9,0.5696,ATL 3A3,A9,2.17,30,0,2.67
2.17:45:00,A9,0.5681,ATL 3A3,A9,2.17,45,0,2.92
2.18:00:00,A9,0.5723,ATL 3A3,A9,2.18,0,0,2.18
2.18:15:00,A9,0.5725,ATL 3A3,A9,2.18,15,0,2.43
2.18:30:00,A9,0.5707,ATL 3A3,A9,2.18,30,0,2.68
2.18:45:00,A9,0.5722,ATL 3A3,A9,2.18,45,0,2.93
2.19:00:00,A9,0.5726,ATL 3A3,A9,2.19,0,0,2.19
2.19:15:00,A9,0.5726,ATL 3A3,A9,2.19,15,0,2.44
2.19:30:00,A9,0.5722,ATL 3A3,A9,2.19,30,0,2.69
2.19:45:00,A9,0.5779,ATL 3A3,A9,2.19,45,0,2.94
2.20:00:00,A9,0.5975,ATL 3A3,A9,2.2,0,0,2.2
2.20:15:00,A9,0.5727,ATL 3A3,A9,2.2,15,0,2.45
2.20:30:00,A9,0.5716,ATL 3A3,A9,2.2,30,0,2.7
2.20:45:00,A9,0.5733,ATL 3A3,A9,2.2,45,0,2.95
2.21:00:00,A9,0.5746,ATL 3A3,A9,2.21,0,0,2.21
2.21:15:00,A9,0.5723,ATL 3A3,A9,2.21,15,0,2.46
2.21:30:00,A9,0.5713,ATL 3A3,A9,2.21,30,0,2.71
2.21:45:00,A9,0.5693,ATL 3A3,A9,2.21,45,0,2.96
2.22:00:00,A9,0.5721,ATL 3A3,A9,2.22,0,0,2.22
2.22:15:00,A9,0.5722,ATL 3A3,A9,2.22,15,0,2.47
2.22:30:00,A9,0.574,ATL 3A3,A9,2.22,30,0,2.72
2.22:45:00,A9,0.5703,ATL 3A3,A9,2.22,45,0,2.97
2.23:00:00,A9,0.5709,ATL 3A3,A9,2.23,0,0,2.23
2.23:15:00,A9,0.5702,ATL 3A3,A9,2.23,15,0,2.48
2.23:30:00,A9,0.5761,ATL 3A3,A9,2.23,30,0,2.73
2.23:45:00,A9,0.5716,ATL 3A3,A9,2.23,45,0,2.98
3.00:00:00,A9,0.5755,ATL 3A3,A9,3,0,0,3
0:00:00,A10,0.3926,ATD 4A2,A10,0,0,0,0
0:15:00,A10,0.3842,ATD 4A2,A10,0,15,0,0.25
0:30:00,A10,0.3681,ATD 4A2,A10,0,30,0,0.5
0:45:00,A10,0.6288,ATD 4A2,A10,0,45,0,0.75
1:00:00,A10,0.5188,ATD 4A2,A10,1,0,0,1
1:15:00,A10,0.3689,ATD 4A2,A10,1,15,0,1.25
1:30:00,A10,0.3887,ATD 4A2,A10,1,30,0,1.5
1:45:00,A10,0.3673,ATD 4A2,A10,1,45,0,1.75
2:00:00,A10,0.3751,ATD 4A2,A10,2,0,0,2
2:15:00,A10,0.4214,ATD 4A2,A10,2,15,0,2.25
2:30:00,A10,0.3753,ATD 4A2,A10,2,30,0,2.5
2:45:00,A10,0.3827,ATD 4A2,A10,2,45,0,2.75
3:00:00,A10,0.4255,ATD 4A2,A10,3,0,0,3
3:15:00,A10,0.3821,ATD 4A2,A10,3,15,0,3.25
3:30:00,A10,0.3928,ATD 4A2,A10,3,30,0,3.5
3:45:00,A10,0.4657,ATD 4A2,A10,3,45,0,3.75
4:00:00,A10,0.4105,ATD 4A2,A10,4,0,0,4
4:15:00,A10,0.4029,ATD 4A2,A10,4,15,0,4.25
4:30:00,A10,0.4297,ATD 4A2,A10,4,30,0,4.5
4:45:00,A10,0.4265,ATD 4A2,A10,4,45,0,4.75
5:00:00,A10,0.4353,ATD 4A2,A10,5,0,0,5
5:15:00,A10,0.4398,ATD 4A2,A10,5,15,0,5.25
5:30:00,A10,0.4521,ATD 4A2,A10,5,30,0,5.5
5:45:00,A10,0.4779,ATD 4A2,A10,5,45,0,5.75
6:00:00,A10,0.4832,ATD 4A2,A10,6,0,0,6
6:15:00,A10,0.5068,ATD 4A2,A10,6,15,0,6.25
6:30:00,A10,0.5252,ATD 4A2,A10,6,30,0,6.5
6:45:00,A10,0.5419,ATD 4A2,A10,6,45,0,6.75
7:00:00,A10,0.5582,ATD 4A2,A10,7,0,0,7
7:15:00,A10,0.5611,ATD 4A2,A10,7,15,0,7.25
7:30:00,A10,0.5698,ATD 4A2,A10,7,30,0,7.5
7:45:00,A10,0.5903,ATD 4A2,A10,7,45,0,7.75
8:00:00,A10,0.5855,ATD 4A2,A10,8,0,0,8
8:15:00,A10,0.6343,ATD 4A2,A10,8,15,0,8.25
8:30:00,A10,0.6027,ATD 4A2,A10,8,30,0,8.5
8:45:00,A10,0.6066,ATD 4A2,A10,8,45,0,8.75
9:00:00,A10,0.6199,ATD 4A2,A10,9,0,0,9
9:15:00,A10,0.6124,ATD 4A2,A10,9,15,0,9.25
9:30:00,A10,0.6272,ATD 4A2,A10,9,30,0,9.5
9:45:00,A10,0.6197,ATD 4A2,A10,9,45,0,9.75
10:00:00,A10,0.6177,ATD 4A2,A10,10,0,0,10
10:15:00,A10,0.6196,ATD 4A2,A10,10,15,0,10.25
10:30:00,A10,0.6804,ATD 4A2,A10,10,30,0,10.5
10:45:00,A10,0.6298,ATD 4A2,A10,10,45,0,10.75
11:00:00,A10,0.6325,ATD 4A2,A10,11,0,0,11
11:15:00,A10,0.6295,ATD 4A2,A10,11,15,0,11.25
11:30:00,A10,0.6355,ATD 4A2,A10,11,30,0,11.5
11:45:00,A10,0.6383,ATD 4A2,A10,11,45,0,11.75
12:00:00,A10,0.6411,ATD 4A2,A10,12,0,0,12
12:15:00,A10,0.639,ATD 4A2,A10,12,15,0,12.25
12:30:00,A10,0.6571,ATD 4A2,A10,12,30,0,12.5
12:45:00,A10,0.6469,ATD 4A2,A10,12,45,0,12.75
13:00:00,A10,0.6458,ATD 4A2,A10,1,0,0,1
13:15:00,A10,0.6466,ATD 4A2,A10,1,15,0,1.25
13:30:00,A10,0.6702,ATD 4A2,A10,1,30,0,1.5
13:45:00,A10,0.6524,ATD 4A2,A10,1,45,0,1.75
14:00:00,A10,0.6479,ATD 4A2,A10,2,0,0,2
14:15:00,A10,0.642,ATD 4A2,A10,2,15,0,2.25
14:30:00,A10,0.6362,ATD 4A2,A10,2,30,0,2.5
14:45:00,A10,0.638,ATD 4A2,A10,2,45,0,2.75
15:00:00,A10,0.6444,ATD 4A2,A10,3,0,0,3
15:15:00,A10,0.6339,ATD 4A2,A10,3,15,0,3.25
15:30:00,A10,0.6335,ATD 4A2,A10,3,30,0,3.5
15:45:00,A10,0.6309,ATD 4A2,A10,3,45,0,3.75
16:00:00,A10,0.6312,ATD 4A2,A10,4,0,0,4
16:15:00,A10,0.8659,ATD 4A2,A10,4,15,0,4.25
16:30:00,A10,0.6271,ATD 4A2,A10,4,30,0,4.5
16:45:00,A10,0.6254,ATD 4A2,A10,4,45,0,4.75
17:00:00,A10,0.6219,ATD 4A2,A10,5,0,0,5
17:15:00,A10,0.6394,ATD 4A2,A10,5,15,0,5.25
17:30:00,A10,0.6387,ATD 4A2,A10,5,30,0,5.5
17:45:00,A10,0.8466,ATD 4A2,A10,5,45,0,5.75
18:00:00,A10,0.6214,ATD 4A2,A10,6,0,0,6
18:15:00,A10,0.6293,ATD 4A2,A10,6,15,0,6.25
18:30:00,A10,0.6144,ATD 4A2,A10,6,30,0,6.5
18:45:00,A10,0.6117,ATD 4A2,A10,6,45,0,6.75
19:00:00,A10,0.609,ATD 4A2,A10,7,0,0,7
19:15:00,A10,0.6138,ATD 4A2,A10,7,15,0,7.25
19:30:00,A10,1.2116,ATD 4A2,A10,7,30,0,7.5
19:45:00,A10,1.2133,ATD 4A2,A10,7,45,0,7.75
20:00:00,A10,1.1825,ATD 4A2,A10,8,0,0,8
20:15:00,A10,0.7259,ATD 4A2,A10,8,15,0,8.25
20:30:00,A10,0.9002,ATD 4A2,A10,8,30,0,8.5
20:45:00,A10,0.6553,ATD 4A2,A10,8,45,0,8.75
21:00:00,A10,0.5991,ATD 4A2,A10,9,0,0,9
21:15:00,A10,0.594,ATD 4A2,A10,9,15,0,9.25
21:30:00,A10,0.5945,ATD 4A2,A10,9,30,0,9.5
21:45:00,A10,0.5941,ATD 4A2,A10,9,45,0,9.75
22:00:00,A10,0.5913,ATD 4A2,A10,10,0,0,10
22:15:00,A10,0.5965,ATD 4A2,A10,10,15,0,10.25
22:30:00,A10,0.5858,ATD 4A2,A10,10,30,0,10.5
22:45:00,A10,0.5976,ATD 4A2,A10,10,45,0,10.75
23:00:00,A10,0.6524,ATD 4A2,A10,11,0,0,11
23:15:00,A10,0.8079,ATD 4A2,A10,11,15,0,11.25
23:30:00,A10,1.0882,ATD 4A2,A10,11,30,0,11.5
23:45:00,A10,0.5758,ATD 4A2,A10,11,45,0,11.75
1.00:00:00,A10,0.5758,ATD 4A2,A10,1,0,0,1
1.00:15:00,A10,0.7038,ATD 4A2,A10,1,15,0,1.25
1.00:30:00,A10,0.5724,ATD 4A2,A10,1,30,0,1.5
1.00:45:00,A10,0.5733,ATD 4A2,A10,1,45,0,1.75
1.01:00:00,A10,0.5815,ATD 4A2,A10,1.01,0,0,1.01
1.01:15:00,A10,0.6011,ATD 4A2,A10,1.01,15,0,1.26
1.01:30:00,A10,0.7365,ATD 4A2,A10,1.01,30,0,1.51
1.01:45:00,A10,0.5733,ATD 4A2,A10,1.01,45,0,1.76
1.02:00:00,A10,0.742,ATD 4A2,A10,1.02,0,0,1.02
1.02:15:00,A10,0.5779,ATD 4A2,A10,1.02,15,0,1.27
1.02:30:00,A10,0.6139,ATD 4A2,A10,1.02,30,0,1.52
1.02:45:00,A10,0.5925,ATD 4A2,A10,1.02,45,0,1.77
1.03:00:00,A10,0.5808,ATD 4A2,A10,1.03,0,0,1.03
1.03:15:00,A10,0.5744,ATD 4A2,A10,1.03,15,0,1.28
1.03:30:00,A10,0.5778,ATD 4A2,A10,1.03,30,0,1.53
1.03:45:00,A10,0.6129,ATD 4A2,A10,1.03,45,0,1.78
1.04:00:00,A10,0.5794,ATD 4A2,A10,1.04,0,0,1.04
1.04:15:00,A10,0.5764,ATD 4A2,A10,1.04,15,0,1.29
1.04:30:00,A10,0.5938,ATD 4A2,A10,1.04,30,0,1.54
1.04:45:00,A10,0.577,ATD 4A2,A10,1.04,45,0,1.79
1.05:00:00,A10,0.5883,ATD 4A2,A10,1.05,0,0,1.05
1.05:15:00,A10,0.5741,ATD 4A2,A10,1.05,15,0,1.3
1.05:30:00,A10,0.5796,ATD 4A2,A10,1.05,30,0,1.55
1.05:45:00,A10,0.6057,ATD 4A2,A10,1.05,45,0,1.8
1.06:00:00,A10,0.5743,ATD 4A2,A10,1.06,0,0,1.06
1.06:15:00,A10,0.6094,ATD 4A2,A10,1.06,15,0,1.31
1.06:30:00,A10,0.5821,ATD 4A2,A10,1.06,30,0,1.56
1.06:45:00,A10,0.5903,ATD 4A2,A10,1.06,45,0,1.81
1.07:00:00,A10,0.5806,ATD 4A2,A10,1.07,0,0,1.07
1.07:15:00,A10,0.5858,ATD 4A2,A10,1.07,15,0,1.32
1.07:30:00,A10,0.5758,ATD 4A2,A10,1.07,30,0,1.57
1.07:45:00,A10,0.579,ATD 4A2,A10,1.07,45,0,1.82
1.08:00:00,A10,0.5738,ATD 4A2,A10,1.08,0,0,1.08
1.08:15:00,A10,0.5797,ATD 4A2,A10,1.08,15,0,1.33
1.08:30:00,A10,0.5703,ATD 4A2,A10,1.08,30,0,1.58
1.08:45:00,A10,0.5701,ATD 4A2,A10,1.08,45,0,1.83
1.09:00:00,A10,0.572,ATD 4A2,A10,1.09,0,0,1.09
1.09:15:00,A10,0.5719,ATD 4A2,A10,1.09,15,0,1.34
1.09:30:00,A10,0.5752,ATD 4A2,A10,1.09,30,0,1.59
1.09:45:00,A10,0.5695,ATD 4A2,A10,1.09,45,0,1.84
1.10:00:00,A10,0.5728,ATD 4A2,A10,1.1,0,0,1.1
1.10:15:00,A10,0.5707,ATD 4A2,A10,1.1,15,0,1.35
1.10:30:00,A10,0.5761,ATD 4A2,A10,1.1,30,0,1.6
1.10:45:00,A10,0.5714,ATD 4A2,A10,1.1,45,0,1.85
1.11:00:00,A10,0.5724,ATD 4A2,A10,1.11,0,0,1.11
1.11:15:00,A10,0.5749,ATD 4A2,A10,1.11,15,0,1.36
1.11:30:00,A10,0.5806,ATD 4A2,A10,1.11,30,0,1.61
1.11:45:00,A10,0.5777,ATD 4A2,A10,1.11,45,0,1.86
1.12:00:00,A10,0.5781,ATD 4A2,A10,1.12,0,0,1.12
1.12:15:00,A10,0.5749,ATD 4A2,A10,1.12,15,0,1.37
1.12:30:00,A10,0.5805,ATD 4A2,A10,1.12,30,0,1.62
1.12:45:00,A10,0.5738,ATD 4A2,A10,1.12,45,0,1.87
1.13:00:00,A10,0.5737,ATD 4A2,A10,1.13,0,0,1.13
1.13:15:00,A10,0.5807,ATD 4A2,A10,1.13,15,0,1.38
1.13:30:00,A10,0.5735,ATD 4A2,A10,1.13,30,0,1.63
1.13:45:00,A10,0.5743,ATD 4A2,A10,1.13,45,0,1.88
1.14:00:00,A10,0.5828,ATD 4A2,A10,1.14,0,0,1.14
1.14:15:00,A10,0.5762,ATD 4A2,A10,1.14,15,0,1.39
1.14:30:00,A10,0.5768,ATD 4A2,A10,1.14,30,0,1.64
1.14:45:00,A10,0.5791,ATD 4A2,A10,1.14,45,0,1.89
1.15:00:00,A10,0.5835,ATD 4A2,A10,1.15,0,0,1.15
1.15:15:00,A10,0.5742,ATD 4A2,A10,1.15,15,0,1.4
1.15:30:00,A10,0.5797,ATD 4A2,A10,1.15,30,0,1.65
1.15:45:00,A10,0.5732,ATD 4A2,A10,1.15,45,0,1.9
1.16:00:00,A10,0.5771,ATD 4A2,A10,1.16,0,0,1.16
1.16:15:00,A10,0.5899,ATD 4A2,A10,1.16,15,0,1.41
1.16:30:00,A10,0.5736,ATD 4A2,A10,1.16,30,0,1.66
1.16:45:00,A10,0.5729,ATD 4A2,A10,1.16,45,0,1.91
1.17:00:00,A10,0.5839,ATD 4A2,A10,1.17,0,0,1.17
1.17:15:00,A10,0.579,ATD 4A2,A10,1.17,15,0,1.42
1.17:30:00,A10,0.574,ATD 4A2,A10,1.17,30,0,1.67
1.17:45:00,A10,0.5714,ATD 4A2,A10,1.17,45,0,1.92
1.18:00:00,A10,0.5746,ATD 4A2,A10,1.18,0,0,1.18
1.18:15:00,A10,0.5727,ATD 4A2,A10,1.18,15,0,1.43
1.18:30:00,A10,0.5763,ATD 4A2,A10,1.18,30,0,1.68
1.18:45:00,A10,0.5797,ATD 4A2,A10,1.18,45,0,1.93
1.19:00:00,A10,0.5764,ATD 4A2,A10,1.19,0,0,1.19
1.19:15:00,A10,0.5783,ATD 4A2,A10,1.19,15,0,1.44
1.19:30:00,A10,0.583,ATD 4A2,A10,1.19,30,0,1.69
1.19:45:00,A10,0.5965,ATD 4A2,A10,1.19,45,0,1.94
1.20:00:00,A10,0.59,ATD 4A2,A10,1.2,0,0,1.2
1.20:15:00,A10,0.594,ATD 4A2,A10,1.2,15,0,1.45
1.20:30:00,A10,0.6109,ATD 4A2,A10,1.2,30,0,1.7
1.20:45:00,A10,0.5945,ATD 4A2,A10,1.2,45,0,1.95
1.21:00:00,A10,0.6025,ATD 4A2,A10,1.21,0,0,1.21
1.21:15:00,A10,0.6,ATD 4A2,A10,1.21,15,0,1.46
1.21:30:00,A10,0.6035,ATD 4A2,A10,1.21,30,0,1.71
1.21:45:00,A10,0.6097,ATD 4A2,A10,1.21,45,0,1.96
1.22:00:00,A10,0.621,ATD 4A2,A10,1.22,0,0,1.22
1.22:15:00,A10,0.6166,ATD 4A2,A10,1.22,15,0,1.47
1.22:30:00,A10,0.649,ATD 4A2,A10,1.22,30,0,1.72
1.22:45:00,A10,0.615,ATD 4A2,A10,1.22,45,0,1.97
1.23:00:00,A10,0.6374,ATD 4A2,A10,1.23,0,0,1.23
1.23:15:00,A10,0.7046,ATD 4A2,A10,1.23,15,0,1.48
1.23:30:00,A10,0.6302,ATD 4A2,A10,1.23,30,0,1.73
1.23:45:00,A10,0.6385,ATD 4A2,A10,1.23,45,0,1.98
2.00:00:00,A10,0.6833,ATD 4A2,A10,2,0,0,2
2.00:15:00,A10,0.6658,ATD 4A2,A10,2,15,0,2.25
2.00:30:00,A10,0.6495,ATD 4A2,A10,2,30,0,2.5
2.00:45:00,A10,0.7324,ATD 4A2,A10,2,45,0,2.75
2.01:00:00,A10,0.6546,ATD 4A2,A10,2.01,0,0,2.01
2.01:15:00,A10,0.6567,ATD 4A2,A10,2.01,15,0,2.26
2.01:30:00,A10,0.6617,ATD 4A2,A10,2.01,30,0,2.51
2.01:45:00,A10,0.7849,ATD 4A2,A10,2.01,45,0,2.76
2.02:00:00,A10,0.7765,ATD 4A2,A10,2.02,0,0,2.02
2.02:15:00,A10,0.7255,ATD 4A2,A10,2.02,15,0,2.27
2.02:30:00,A10,0.7395,ATD 4A2,A10,2.02,30,0,2.52
2.02:45:00,A10,0.7666,ATD 4A2,A10,2.02,45,0,2.77
2.03:00:00,A10,0.6989,ATD 4A2,A10,2.03,0,0,2.03
2.03:15:00,A10,0.7657,ATD 4A2,A10,2.03,15,0,2.28
2.03:30:00,A10,0.6708,ATD 4A2,A10,2.03,30,0,2.53
2.03:45:00,A10,0.7219,ATD 4A2,A10,2.03,45,0,2.78
2.04:00:00,A10,0.6912,ATD 4A2,A10,2.04,0,0,2.04
2.04:15:00,A10,0.8204,ATD 4A2,A10,2.04,15,0,2.29
2.04:30:00,A10,0.7829,ATD 4A2,A10,2.04,30,0,2.54
2.04:45:00,A10,0.6891,ATD 4A2,A10,2.04,45,0,2.79
2.05:00:00,A10,0.8238,ATD 4A2,A10,2.05,0,0,2.05
2.05:15:00,A10,0.6905,ATD 4A2,A10,2.05,15,0,2.3
2.05:30:00,A10,0.8174,ATD 4A2,A10,2.05,30,0,2.55
