time_original,well,OD,isolate,well,hh,mm,ss,time_h
10:45:00,E6,0.1374,CONT E6,E6,10,45,0,10.75
11:00:00,E6,0.137,CONT E6,E6,11,0,0,11
11:15:00,E6,0.1372,CONT E6,E6,11,15,0,11.25
11:30:00,E6,0.1368,CONT E6,E6,11,30,0,11.5
11:45:00,E6,0.1368,CONT E6,E6,11,45,0,11.75
12:00:00,E6,0.1372,CONT E6,E6,12,0,0,12
12:15:00,E6,0.1373,CONT E6,E6,12,15,0,12.25
12:30:00,E6,0.1369,CONT E6,E6,12,30,0,12.5
12:45:00,E6,0.137,CONT E6,E6,12,45,0,12.75
13:00:00,E6,0.137,CONT E6,E6,1,0,0,1
13:15:00,E6,0.1371,CONT E6,E6,1,15,0,1.25
13:30:00,E6,0.1372,CONT E6,E6,1,30,0,1.5
13:45:00,E6,0.137,CONT E6,E6,1,45,0,1.75
14:00:00,E6,0.137,CONT E6,E6,2,0,0,2
14:15:00,E6,0.1367,CONT E6,E6,2,15,0,2.25
14:30:00,E6,0.1369,CONT E6,E6,2,30,0,2.5
14:45:00,E6,0.1364,CONT E6,E6,2,45,0,2.75
15:00:00,E6,0.1371,CONT E6,E6,3,0,0,3
15:15:00,E6,0.1368,CONT E6,E6,3,15,0,3.25
15:30:00,E6,0.1365,CONT E6,E6,3,30,0,3.5
15:45:00,E6,0.1365,CONT E6,E6,3,45,0,3.75
16:00:00,E6,0.1366,CONT E6,E6,4,0,0,4
16:15:00,E6,0.1369,CONT E6,E6,4,15,0,4.25
16:30:00,E6,0.1363,CONT E6,E6,4,30,0,4.5
16:45:00,E6,0.1367,CONT E6,E6,4,45,0,4.75
17:00:00,E6,0.137,CONT E6,E6,5,0,0,5
17:15:00,E6,0.1368,CONT E6,E6,5,15,0,5.25
17:30:00,E6,0.137,CONT E6,E6,5,30,0,5.5
17:45:00,E6,0.1367,CONT E6,E6,5,45,0,5.75
18:00:00,E6,0.1366,CONT E6,E6,6,0,0,6
18:15:00,E6,0.1367,CONT E6,E6,6,15,0,6.25
18:30:00,E6,0.1366,CONT E6,E6,6,30,0,6.5
18:45:00,E6,0.1368,CONT E6,E6,6,45,0,6.75
19:00:00,E6,0.1367,CONT E6,E6,7,0,0,7
19:15:00,E6,0.1368,CONT E6,E6,7,15,0,7.25
19:30:00,E6,0.1365,CONT E6,E6,7,30,0,7.5
19:45:00,E6,0.1367,CONT E6,E6,7,45,0,7.75
20:00:00,E6,0.1366,CONT E6,E6,8,0,0,8
20:15:00,E6,0.1368,CONT E6,E6,8,15,0,8.25
20:30:00,E6,0.1365,CONT E6,E6,8,30,0,8.5
20:45:00,E6,0.1366,CONT E6,E6,8,45,0,8.75
21:00:00,E6,0.1368,CONT E6,E6,9,0,0,9
21:15:00,E6,0.1366,CONT E6,E6,9,15,0,9.25
21:30:00,E6,0.1364,CONT E6,E6,9,30,0,9.5
21:45:00,E6,0.1364,CONT E6,E6,9,45,0,9.75
22:00:00,E6,0.1367,CONT E6,E6,10,0,0,10
22:15:00,E6,0.1368,CONT E6,E6,10,15,0,10.25
22:30:00,E6,0.1366,CONT E6,E6,10,30,0,10.5
22:45:00,E6,0.1368,CONT E6,E6,10,45,0,10.75
23:00:00,E6,0.1365,CONT E6,E6,11,0,0,11
23:15:00,E6,0.1368,CONT E6,E6,11,15,0,11.25
23:30:00,E6,0.1365,CONT E6,E6,11,30,0,11.5
23:45:00,E6,0.1368,CONT E6,E6,11,45,0,11.75
1.00:00:00,E6,0.1368,CONT E6,E6,1,0,0,1
1.00:15:00,E6,0.1367,CONT E6,E6,1,15,0,1.25
1.00:30:00,E6,0.1364,CONT E6,E6,1,30,0,1.5
1.00:45:00,E6,0.1364,CONT E6,E6,1,45,0,1.75
1.01:00:00,E6,0.1365,CONT E6,E6,1.01,0,0,1.01
1.01:15:00,E6,0.1365,CONT E6,E6,1.01,15,0,1.26
1.01:30:00,E6,0.1362,CONT E6,E6,1.01,30,0,1.51
1.01:45:00,E6,0.1363,CONT E6,E6,1.01,45,0,1.76
1.02:00:00,E6,0.1363,CONT E6,E6,1.02,0,0,1.02
1.02:15:00,E6,0.1366,CONT E6,E6,1.02,15,0,1.27
1.02:30:00,E6,0.1365,CONT E6,E6,1.02,30,0,1.52
1.02:45:00,E6,0.1366,CONT E6,E6,1.02,45,0,1.77
1.03:00:00,E6,0.1365,CONT E6,E6,1.03,0,0,1.03
1.03:15:00,E6,0.1363,CONT E6,E6,1.03,15,0,1.28
1.03:30:00,E6,0.1364,CONT E6,E6,1.03,30,0,1.53
1.03:45:00,E6,0.1365,CONT E6,E6,1.03,45,0,1.78
1.04:00:00,E6,0.1362,CONT E6,E6,1.04,0,0,1.04
1.04:15:00,E6,0.1366,CONT E6,E6,1.04,15,0,1.29
1.04:30:00,E6,0.1366,CONT E6,E6,1.04,30,0,1.54
1.04:45:00,E6,0.1365,CONT E6,E6,1.04,45,0,1.79
1.05:00:00,E6,0.1363,CONT E6,E6,1.05,0,0,1.05
1.05:15:00,E6,0.1366,CONT E6,E6,1.05,15,0,1.3
1.05:30:00,E6,0.1363,CONT E6,E6,1.05,30,0,1.55
1.05:45:00,E6,0.1365,CONT E6,E6,1.05,45,0,1.8
1.06:00:00,E6,0.1364,CONT E6,E6,1.06,0,0,1.06
1.06:15:00,E6,0.1366,CONT E6,E6,1.06,15,0,1.31
1.06:30:00,E6,0.1361,CONT E6,E6,1.06,30,0,1.56
1.06:45:00,E6,0.1365,CONT E6,E6,1.06,45,0,1.81
1.07:00:00,E6,0.1358,CONT E6,E6,1.07,0,0,1.07
1.07:15:00,E6,0.1365,CONT E6,E6,1.07,15,0,1.32
1.07:30:00,E6,0.1363,CONT E6,E6,1.07,30,0,1.57
1.07:45:00,E6,0.1366,CONT E6,E6,1.07,45,0,1.82
1.08:00:00,E6,0.136,CONT E6,E6,1.08,0,0,1.08
1.08:15:00,E6,0.1365,CONT E6,E6,1.08,15,0,1.33
1.08:30:00,E6,0.1366,CONT E6,E6,1.08,30,0,1.58
1.08:45:00,E6,0.1365,CONT E6,E6,1.08,45,0,1.83
1.09:00:00,E6,0.1366,CONT E6,E6,1.09,0,0,1.09
1.09:15:00,E6,0.1365,CONT E6,E6,1.09,15,0,1.34
1.09:30:00,E6,0.1366,CONT E6,E6,1.09,30,0,1.59
1.09:45:00,E6,0.1365,CONT E6,E6,1.09,45,0,1.84
1.10:00:00,E6,0.1361,CONT E6,E6,1.1,0,0,1.1
1.10:15:00,E6,0.1363,CONT E6,E6,1.1,15,0,1.35
1.10:30:00,E6,0.1361,CONT E6,E6,1.1,30,0,1.6
1.10:45:00,E6,0.1364,CONT E6,E6,1.1,45,0,1.85
1.11:00:00,E6,0.1365,CONT E6,E6,1.11,0,0,1.11
1.11:15:00,E6,0.1364,CONT E6,E6,1.11,15,0,1.36
1.11:30:00,E6,0.1365,CONT E6,E6,1.11,30,0,1.61
1.11:45:00,E6,0.1364,CONT E6,E6,1.11,45,0,1.86
1.12:00:00,E6,0.1363,CONT E6,E6,1.12,0,0,1.12
1.12:15:00,E6,0.1364,CONT E6,E6,1.12,15,0,1.37
1.12:30:00,E6,0.1365,CONT E6,E6,1.12,30,0,1.62
1.12:45:00,E6,0.1364,CONT E6,E6,1.12,45,0,1.87
1.13:00:00,E6,0.1364,CONT E6,E6,1.13,0,0,1.13
1.13:15:00,E6,0.1364,CONT E6,E6,1.13,15,0,1.38
1.13:30:00,E6,0.1364,CONT E6,E6,1.13,30,0,1.63
1.13:45:00,E6,0.1363,CONT E6,E6,1.13,45,0,1.88
1.14:00:00,E6,0.1364,CONT E6,E6,1.14,0,0,1.14
1.14:15:00,E6,0.1364,CONT E6,E6,1.14,15,0,1.39
1.14:30:00,E6,0.1364,CONT E6,E6,1.14,30,0,1.64
1.14:45:00,E6,0.1363,CONT E6,E6,1.14,45,0,1.89
1.15:00:00,E6,0.1364,CONT E6,E6,1.15,0,0,1.15
1.15:15:00,E6,0.1362,CONT E6,E6,1.15,15,0,1.4
1.15:30:00,E6,0.1361,CONT E6,E6,1.15,30,0,1.65
1.15:45:00,E6,0.1363,CONT E6,E6,1.15,45,0,1.9
1.16:00:00,E6,0.1361,CONT E6,E6,1.16,0,0,1.16
1.16:15:00,E6,0.1363,CONT E6,E6,1.16,15,0,1.41
1.16:30:00,E6,0.1364,CONT E6,E6,1.16,30,0,1.66
1.16:45:00,E6,0.1362,CONT E6,E6,1.16,45,0,1.91
1.17:00:00,E6,0.1361,CONT E6,E6,1.17,0,0,1.17
1.17:15:00,E6,0.1363,CONT E6,E6,1.17,15,0,1.42
1.17:30:00,E6,0.1364,CONT E6,E6,1.17,30,0,1.67
1.17:45:00,E6,0.1363,CONT E6,E6,1.17,45,0,1.92
1.18:00:00,E6,0.1364,CONT E6,E6,1.18,0,0,1.18
1.18:15:00,E6,0.1362,CONT E6,E6,1.18,15,0,1.43
1.18:30:00,E6,0.1361,CONT E6,E6,1.18,30,0,1.68
1.18:45:00,E6,0.1362,CONT E6,E6,1.18,45,0,1.93
1.19:00:00,E6,0.1364,CONT E6,E6,1.19,0,0,1.19
1.19:15:00,E6,0.1361,CONT E6,E6,1.19,15,0,1.44
1.19:30:00,E6,0.1363,CONT E6,E6,1.19,30,0,1.69
1.19:45:00,E6,0.1362,CONT E6,E6,1.19,45,0,1.94
1.20:00:00,E6,0.1363,CONT E6,E6,1.2,0,0,1.2
1.20:15:00,E6,0.1362,CONT E6,E6,1.2,15,0,1.45
1.20:30:00,E6,0.1363,CONT E6,E6,1.2,30,0,1.7
1.20:45:00,E6,0.1362,CONT E6,E6,1.2,45,0,1.95
1.21:00:00,E6,0.1358,CONT E6,E6,1.21,0,0,1.21
1.21:15:00,E6,0.1362,CONT E6,E6,1.21,15,0,1.46
1.21:30:00,E6,0.1363,CONT E6,E6,1.21,30,0,1.71
1.21:45:00,E6,0.1361,CONT E6,E6,1.21,45,0,1.96
1.22:00:00,E6,0.1363,CONT E6,E6,1.22,0,0,1.22
1.22:15:00,E6,0.1362,CONT E6,E6,1.22,15,0,1.47
1.22:30:00,E6,0.1361,CONT E6,E6,1.22,30,0,1.72
1.22:45:00,E6,0.1362,CONT E6,E6,1.22,45,0,1.97
1.23:00:00,E6,0.1359,CONT E6,E6,1.23,0,0,1.23
1.23:15:00,E6,0.1361,CONT E6,E6,1.23,15,0,1.48
1.23:30:00,E6,0.136,CONT E6,E6,1.23,30,0,1.73
1.23:45:00,E6,0.1358,CONT E6,E6,1.23,45,0,1.98
2.00:00:00,E6,0.1359,CONT E6,E6,2,0,0,2
2.00:15:00,E6,0.1361,CONT E6,E6,2,15,0,2.25
2.00:30:00,E6,0.1359,CONT E6,E6,2,30,0,2.5
2.00:45:00,E6,0.1361,CONT E6,E6,2,45,0,2.75
2.01:00:00,E6,0.1359,CONT E6,E6,2.01,0,0,2.01
2.01:15:00,E6,0.1361,CONT E6,E6,2.01,15,0,2.26
2.01:30:00,E6,0.1359,CONT E6,E6,2.01,30,0,2.51
2.01:45:00,E6,0.1359,CONT E6,E6,2.01,45,0,2.76
2.02:00:00,E6,0.1361,CONT E6,E6,2.02,0,0,2.02
2.02:15:00,E6,0.1356,CONT E6,E6,2.02,15,0,2.27
2.02:30:00,E6,0.1361,CONT E6,E6,2.02,30,0,2.52
2.02:45:00,E6,0.1359,CONT E6,E6,2.02,45,0,2.77
2.03:00:00,E6,0.1359,CONT E6,E6,2.03,0,0,2.03
2.03:15:00,E6,0.1362,CONT E6,E6,2.03,15,0,2.28
2.03:30:00,E6,0.1362,CONT E6,E6,2.03,30,0,2.53
2.03:45:00,E6,0.1362,CONT E6,E6,2.03,45,0,2.78
2.04:00:00,E6,0.1361,CONT E6,E6,2.04,0,0,2.04
2.04:15:00,E6,0.136,CONT E6,E6,2.04,15,0,2.29
2.04:30:00,E6,0.1362,CONT E6,E6,2.04,30,0,2.54
2.04:45:00,E6,0.1359,CONT E6,E6,2.04,45,0,2.79
2.05:00:00,E6,0.1362,CONT E6,E6,2.05,0,0,2.05
2.05:15:00,E6,0.1361,CONT E6,E6,2.05,15,0,2.3
2.05:30:00,E6,0.1359,CONT E6,E6,2.05,30,0,2.55
2.05:45:00,E6,0.1362,CONT E6,E6,2.05,45,0,2.8
2.06:00:00,E6,0.1359,CONT E6,E6,2.06,0,0,2.06
2.06:15:00,E6,0.1361,CONT E6,E6,2.06,15,0,2.31
2.06:30:00,E6,0.1358,CONT E6,E6,2.06,30,0,2.56
2.06:45:00,E6,0.136,CONT E6,E6,2.06,45,0,2.81
2.07:00:00,E6,0.136,CONT E6,E6,2.07,0,0,2.07
2.07:15:00,E6,0.1359,CONT E6,E6,2.07,15,0,2.32
2.07:30:00,E6,0.1362,CONT E6,E6,2.07,30,0,2.57
2.07:45:00,E6,0.136,CONT E6,E6,2.07,45,0,2.82
2.08:00:00,E6,0.1361,CONT E6,E6,2.08,0,0,2.08
2.08:15:00,E6,0.136,CONT E6,E6,2.08,15,0,2.33
2.08:30:00,E6,0.1361,CONT E6,E6,2.08,30,0,2.58
2.08:45:00,E6,0.1358,CONT E6,E6,2.08,45,0,2.83
2.09:00:00,E6,0.1361,CONT E6,E6,2.09,0,0,2.09
2.09:15:00,E6,0.1358,CONT E6,E6,2.09,15,0,2.34
2.09:30:00,E6,0.1359,CONT E6,E6,2.09,30,0,2.59
2.09:45:00,E6,0.1361,CONT E6,E6,2.09,45,0,2.84
2.10:00:00,E6,0.1359,CONT E6,E6,2.1,0,0,2.1
2.10:15:00,E6,0.1361,CONT E6,E6,2.1,15,0,2.35
2.10:30:00,E6,0.1359,CONT E6,E6,2.1,30,0,2.6
2.10:45:00,E6,0.1361,CONT E6,E6,2.1,45,0,2.85
2.11:00:00,E6,0.1361,CONT E6,E6,2.11,0,0,2.11
2.11:15:00,E6,0.136,CONT E6,E6,2.11,15,0,2.36
2.11:30:00,E6,0.1359,CONT E6,E6,2.11,30,0,2.61
2.11:45:00,E6,0.1358,CONT E6,E6,2.11,45,0,2.86
2.12:00:00,E6,0.1362,CONT E6,E6,2.12,0,0,2.12
2.12:15:00,E6,0.136,CONT E6,E6,2.12,15,0,2.37
2.12:30:00,E6,0.1359,CONT E6,E6,2.12,30,0,2.62
2.12:45:00,E6,0.1362,CONT E6,E6,2.12,45,0,2.87
2.13:00:00,E6,0.1362,CONT E6,E6,2.13,0,0,2.13
2.13:15:00,E6,0.1361,CONT E6,E6,2.13,15,0,2.38
2.13:30:00,E6,0.1361,CONT E6,E6,2.13,30,0,2.63
2.13:45:00,E6,0.1361,CONT E6,E6,2.13,45,0,2.88
2.14:00:00,E6,0.1361,CONT E6,E6,2.14,0,0,2.14
2.14:15:00,E6,0.136,CONT E6,E6,2.14,15,0,2.39
2.14:30:00,E6,0.1362,CONT E6,E6,2.14,30,0,2.64
2.14:45:00,E6,0.1361,CONT E6,E6,2.14,45,0,2.89
2.15:00:00,E6,0.1361,CONT E6,E6,2.15,0,0,2.15
2.15:15:00,E6,0.136,CONT E6,E6,2.15,15,0,2.4
2.15:30:00,E6,0.1357,CONT E6,E6,2.15,30,0,2.65
2.15:45:00,E6,0.136,CONT E6,E6,2.15,45,0,2.9
2.16:00:00,E6,0.1359,CONT E6,E6,2.16,0,0,2.16
2.16:15:00,E6,0.1361,CONT E6,E6,2.16,15,0,2.41
2.16:30:00,E6,0.1362,CONT E6,E6,2.16,30,0,2.66
2.16:45:00,E6,0.136,CONT E6,E6,2.16,45,0,2.91
2.17:00:00,E6,0.1362,CONT E6,E6,2.17,0,0,2.17
2.17:15:00,E6,0.136,CONT E6,E6,2.17,15,0,2.42
2.17:30:00,E6,0.1361,CONT E6,E6,2.17,30,0,2.67
2.17:45:00,E6,0.136,CONT E6,E6,2.17,45,0,2.92
2.18:00:00,E6,0.1361,CONT E6,E6,2.18,0,0,2.18
2.18:15:00,E6,0.1361,CONT E6,E6,2.18,15,0,2.43
2.18:30:00,E6,0.1359,CONT E6,E6,2.18,30,0,2.68
2.18:45:00,E6,0.136,CONT E6,E6,2.18,45,0,2.93
2.19:00:00,E6,0.1361,CONT E6,E6,2.19,0,0,2.19
2.19:15:00,E6,0.1359,CONT E6,E6,2.19,15,0,2.44
2.19:30:00,E6,0.1361,CONT E6,E6,2.19,30,0,2.69
2.19:45:00,E6,0.1359,CONT E6,E6,2.19,45,0,2.94
2.20:00:00,E6,0.1361,CONT E6,E6,2.2,0,0,2.2
2.20:15:00,E6,0.1359,CONT E6,E6,2.2,15,0,2.45
2.20:30:00,E6,0.136,CONT E6,E6,2.2,30,0,2.7
2.20:45:00,E6,0.1358,CONT E6,E6,2.2,45,0,2.95
2.21:00:00,E6,0.1357,CONT E6,E6,2.21,0,0,2.21
2.21:15:00,E6,0.1358,CONT E6,E6,2.21,15,0,2.46
2.21:30:00,E6,0.1359,CONT E6,E6,2.21,30,0,2.71
2.21:45:00,E6,0.1358,CONT E6,E6,2.21,45,0,2.96
2.22:00:00,E6,0.136,CONT E6,E6,2.22,0,0,2.22
2.22:15:00,E6,0.1359,CONT E6,E6,2.22,15,0,2.47
2.22:30:00,E6,0.1357,CONT E6,E6,2.22,30,0,2.72
2.22:45:00,E6,0.1359,CONT E6,E6,2.22,45,0,2.97
2.23:00:00,E6,0.1357,CONT E6,E6,2.23,0,0,2.23
2.23:15:00,E6,0.1359,CONT E6,E6,2.23,15,0,2.48
2.23:30:00,E6,0.136,CONT E6,E6,2.23,30,0,2.73
2.23:45:00,E6,0.1356,CONT E6,E6,2.23,45,0,2.98
3.00:00:00,E6,0.1358,CONT E6,E6,3,0,0,3
0:00:00,E7,0.2074,ATY 5A1,E7,0,0,0,0
0:15:00,E7,0.2,ATY 5A1,E7,0,15,0,0.25
0:30:00,E7,0.2019,ATY 5A1,E7,0,30,0,0.5
0:45:00,E7,0.2032,ATY 5A1,E7,0,45,0,0.75
1:00:00,E7,0.1995,ATY 5A1,E7,1,0,0,1
1:15:00,E7,0.2015,ATY 5A1,E7,1,15,0,1.25
1:30:00,E7,0.2039,ATY 5A1,E7,1,30,0,1.5
1:45:00,E7,0.2118,ATY 5A1,E7,1,45,0,1.75
2:00:00,E7,0.2105,ATY 5A1,E7,2,0,0,2
2:15:00,E7,0.2141,ATY 5A1,E7,2,15,0,2.25
2:30:00,E7,0.2185,ATY 5A1,E7,2,30,0,2.5
2:45:00,E7,0.2206,ATY 5A1,E7,2,45,0,2.75
3:00:00,E7,0.2255,ATY 5A1,E7,3,0,0,3
3:15:00,E7,0.2306,ATY 5A1,E7,3,15,0,3.25
3:30:00,E7,0.2363,ATY 5A1,E7,3,30,0,3.5
3:45:00,E7,0.2405,ATY 5A1,E7,3,45,0,3.75
4:00:00,E7,0.2466,ATY 5A1,E7,4,0,0,4
4:15:00,E7,0.2524,ATY 5A1,E7,4,15,0,4.25
4:30:00,E7,0.2643,ATY 5A1,E7,4,30,0,4.5
4:45:00,E7,0.2698,ATY 5A1,E7,4,45,0,4.75
5:00:00,E7,0.2755,ATY 5A1,E7,5,0,0,5
5:15:00,E7,0.2866,ATY 5A1,E7,5,15,0,5.25
5:30:00,E7,0.2948,ATY 5A1,E7,5,30,0,5.5
5:45:00,E7,0.3032,ATY 5A1,E7,5,45,0,5.75
6:00:00,E7,0.3202,ATY 5A1,E7,6,0,0,6
6:15:00,E7,0.3211,ATY 5A1,E7,6,15,0,6.25
6:30:00,E7,0.3328,ATY 5A1,E7,6,30,0,6.5
6:45:00,E7,0.3401,ATY 5A1,E7,6,45,0,6.75
7:00:00,E7,0.3552,ATY 5A1,E7,7,0,0,7
7:15:00,E7,0.3619,ATY 5A1,E7,7,15,0,7.25
7:30:00,E7,0.3758,ATY 5A1,E7,7,30,0,7.5
7:45:00,E7,0.3866,ATY 5A1,E7,7,45,0,7.75
8:00:00,E7,0.397,ATY 5A1,E7,8,0,0,8
8:15:00,E7,0.4097,ATY 5A1,E7,8,15,0,8.25
8:30:00,E7,0.4212,ATY 5A1,E7,8,30,0,8.5
8:45:00,E7,0.4326,ATY 5A1,E7,8,45,0,8.75
9:00:00,E7,0.4445,ATY 5A1,E7,9,0,0,9
9:15:00,E7,0.4552,ATY 5A1,E7,9,15,0,9.25
9:30:00,E7,0.4658,ATY 5A1,E7,9,30,0,9.5
9:45:00,E7,0.4753,ATY 5A1,E7,9,45,0,9.75
10:00:00,E7,0.4877,ATY 5A1,E7,10,0,0,10
10:15:00,E7,0.4941,ATY 5A1,E7,10,15,0,10.25
10:30:00,E7,0.502,ATY 5A1,E7,10,30,0,10.5
10:45:00,E7,0.5073,ATY 5A1,E7,10,45,0,10.75
11:00:00,E7,0.5124,ATY 5A1,E7,11,0,0,11
11:15:00,E7,0.5179,ATY 5A1,E7,11,15,0,11.25
11:30:00,E7,0.5202,ATY 5A1,E7,11,30,0,11.5
11:45:00,E7,0.5228,ATY 5A1,E7,11,45,0,11.75
12:00:00,E7,0.5261,ATY 5A1,E7,12,0,0,12
12:15:00,E7,0.5264,ATY 5A1,E7,12,15,0,12.25
12:30:00,E7,0.5295,ATY 5A1,E7,12,30,0,12.5
12:45:00,E7,0.5329,ATY 5A1,E7,12,45,0,12.75
13:00:00,E7,0.5339,ATY 5A1,E7,1,0,0,1
13:15:00,E7,0.5345,ATY 5A1,E7,1,15,0,1.25
13:30:00,E7,0.5346,ATY 5A1,E7,1,30,0,1.5
13:45:00,E7,0.536,ATY 5A1,E7,1,45,0,1.75
14:00:00,E7,0.5378,ATY 5A1,E7,2,0,0,2
14:15:00,E7,0.5372,ATY 5A1,E7,2,15,0,2.25
14:30:00,E7,0.5388,ATY 5A1,E7,2,30,0,2.5
14:45:00,E7,0.5406,ATY 5A1,E7,2,45,0,2.75
15:00:00,E7,0.539,ATY 5A1,E7,3,0,0,3
15:15:00,E7,0.5394,ATY 5A1,E7,3,15,0,3.25
15:30:00,E7,0.5398,ATY 5A1,E7,3,30,0,3.5
15:45:00,E7,0.5409,ATY 5A1,E7,3,45,0,3.75
16:00:00,E7,0.5452,ATY 5A1,E7,4,0,0,4
16:15:00,E7,0.5425,ATY 5A1,E7,4,15,0,4.25
16:30:00,E7,0.5418,ATY 5A1,E7,4,30,0,4.5
16:45:00,E7,0.5428,ATY 5A1,E7,4,45,0,4.75
17:00:00,E7,0.5449,ATY 5A1,E7,5,0,0,5
17:15:00,E7,0.5487,ATY 5A1,E7,5,15,0,5.25
17:30:00,E7,0.5439,ATY 5A1,E7,5,30,0,5.5
17:45:00,E7,0.5438,ATY 5A1,E7,5,45,0,5.75
18:00:00,E7,0.5452,ATY 5A1,E7,6,0,0,6
18:15:00,E7,0.5451,ATY 5A1,E7,6,15,0,6.25
18:30:00,E7,0.5461,ATY 5A1,E7,6,30,0,6.5
18:45:00,E7,0.5457,ATY 5A1,E7,6,45,0,6.75
19:00:00,E7,0.5462,ATY 5A1,E7,7,0,0,7
19:15:00,E7,0.5463,ATY 5A1,E7,7,15,0,7.25
19:30:00,E7,0.5472,ATY 5A1,E7,7,30,0,7.5
19:45:00,E7,0.5472,ATY 5A1,E7,7,45,0,7.75
20:00:00,E7,0.5478,ATY 5A1,E7,8,0,0,8
20:15:00,E7,0.5482,ATY 5A1,E7,8,15,0,8.25
20:30:00,E7,0.5486,ATY 5A1,E7,8,30,0,8.5
20:45:00,E7,0.5489,ATY 5A1,E7,8,45,0,8.75
21:00:00,E7,0.5492,ATY 5A1,E7,9,0,0,9
21:15:00,E7,0.5508,ATY 5A1,E7,9,15,0,9.25
21:30:00,E7,0.5495,ATY 5A1,E7,9,30,0,9.5
21:45:00,E7,0.5508,ATY 5A1,E7,9,45,0,9.75
22:00:00,E7,0.5516,ATY 5A1,E7,10,0,0,10
22:15:00,E7,0.5517,ATY 5A1,E7,10,15,0,10.25
22:30:00,E7,0.5517,ATY 5A1,E7,10,30,0,10.5
22:45:00,E7,0.557,ATY 5A1,E7,10,45,0,10.75
23:00:00,E7,0.5553,ATY 5A1,E7,11,0,0,11
23:15:00,E7,0.5548,ATY 5A1,E7,11,15,0,11.25
23:30:00,E7,0.554,ATY 5A1,E7,11,30,0,11.5
23:45:00,E7,0.5548,ATY 5A1,E7,11,45,0,11.75
1.00:00:00,E7,0.5545,ATY 5A1,E7,1,0,0,1
1.00:15:00,E7,0.5546,ATY 5A1,E7,1,15,0,1.25
1.00:30:00,E7,0.5541,ATY 5A1,E7,1,30,0,1.5
1.00:45:00,E7,0.555,ATY 5A1,E7,1,45,0,1.75
1.01:00:00,E7,0.559,ATY 5A1,E7,1.01,0,0,1.01
1.01:15:00,E7,0.5558,ATY 5A1,E7,1.01,15,0,1.26
1.01:30:00,E7,0.5571,ATY 5A1,E7,1.01,30,0,1.51
1.01:45:00,E7,0.5568,ATY 5A1,E7,1.01,45,0,1.76
1.02:00:00,E7,0.5573,ATY 5A1,E7,1.02,0,0,1.02
1.02:15:00,E7,0.557,ATY 5A1,E7,1.02,15,0,1.27
1.02:30:00,E7,0.5584,ATY 5A1,E7,1.02,30,0,1.52
1.02:45:00,E7,0.5594,ATY 5A1,E7,1.02,45,0,1.77
1.03:00:00,E7,0.5592,ATY 5A1,E7,1.03,0,0,1.03
1.03:15:00,E7,0.5584,ATY 5A1,E7,1.03,15,0,1.28
1.03:30:00,E7,0.56,ATY 5A1,E7,1.03,30,0,1.53
1.03:45:00,E7,0.5637,ATY 5A1,E7,1.03,45,0,1.78
1.04:00:00,E7,0.5603,ATY 5A1,E7,1.04,0,0,1.04
1.04:15:00,E7,0.5605,ATY 5A1,E7,1.04,15,0,1.29
1.04:30:00,E7,0.5617,ATY 5A1,E7,1.04,30,0,1.54
1.04:45:00,E7,0.561,ATY 5A1,E7,1.04,45,0,1.79
1.05:00:00,E7,0.5622,ATY 5A1,E7,1.05,0,0,1.05
1.05:15:00,E7,0.5618,ATY 5A1,E7,1.05,15,0,1.3
1.05:30:00,E7,0.5624,ATY 5A1,E7,1.05,30,0,1.55
1.05:45:00,E7,0.5633,ATY 5A1,E7,1.05,45,0,1.8
1.06:00:00,E7,0.5623,ATY 5A1,E7,1.06,0,0,1.06
1.06:15:00,E7,0.5635,ATY 5A1,E7,1.06,15,0,1.31
1.06:30:00,E7,0.564,ATY 5A1,E7,1.06,30,0,1.56
1.06:45:00,E7,0.5639,ATY 5A1,E7,1.06,45,0,1.81
1.07:00:00,E7,0.5658,ATY 5A1,E7,1.07,0,0,1.07
1.07:15:00,E7,0.5656,ATY 5A1,E7,1.07,15,0,1.32
1.07:30:00,E7,0.5666,ATY 5A1,E7,1.07,30,0,1.57
1.07:45:00,E7,0.5666,ATY 5A1,E7,1.07,45,0,1.82
1.08:00:00,E7,0.567,ATY 5A1,E7,1.08,0,0,1.08
1.08:15:00,E7,0.5668,ATY 5A1,E7,1.08,15,0,1.33
1.08:30:00,E7,0.5667,ATY 5A1,E7,1.08,30,0,1.58
1.08:45:00,E7,0.5688,ATY 5A1,E7,1.08,45,0,1.83
1.09:00:00,E7,0.5674,ATY 5A1,E7,1.09,0,0,1.09
1.09:15:00,E7,0.5685,ATY 5A1,E7,1.09,15,0,1.34
1.09:30:00,E7,0.5691,ATY 5A1,E7,1.09,30,0,1.59
1.09:45:00,E7,0.5688,ATY 5A1,E7,1.09,45,0,1.84
1.10:00:00,E7,0.5688,ATY 5A1,E7,1.1,0,0,1.1
1.10:15:00,E7,0.5692,ATY 5A1,E7,1.1,15,0,1.35
1.10:30:00,E7,0.5689,ATY 5A1,E7,1.1,30,0,1.6
1.10:45:00,E7,0.5706,ATY 5A1,E7,1.1,45,0,1.85
1.11:00:00,E7,0.5702,ATY 5A1,E7,1.11,0,0,1.11
1.11:15:00,E7,0.5705,ATY 5A1,E7,1.11,15,0,1.36
1.11:30:00,E7,0.5709,ATY 5A1,E7,1.11,30,0,1.61
